user_id,age,gender,registration_date,country,customer_segment
user_08635,44,M,2025-03-25,CA,Premium
user_08636,40,F,2023-06-30,BR,Regular
user_08637,22,M,2025-02-11,UK,Regular
user_08638,41,F,2024-08-23,CA,Premium
user_08639,18,M,2023-10-14,BR,Regular
user_08640,42,M,2023-11-30,BR,Budget
user_08641,24,F,2023-10-06,US,Premium
user_08642,35,M,2024-04-21,BR,Premium
user_08643,55,M,2025-01-20,AU,Budget
user_08644,45,F,2024-01-27,AU,Regular
user_08645,18,F,2025-01-03,US,Regular
user_08646,34,F,2023-07-18,UK,Regular
user_08647,36,F,2024-01-24,US,Regular
user_08648,29,M,2025-02-02,BR,Regular
user_08649,36,M,2023-06-22,US,Regular
user_08650,37,F,2023-12-29,IN,Regular
user_08651,49,M,2024-09-05,IN,Regular
user_08652,32,M,2025-05-15,CA,Regular
user_08653,32,M,2025-03-11,DE,Regular
user_08654,34,M,2023-08-26,DE,Regular
user_08655,40,F,2024-02-07,CA,Regular
user_08656,57,F,2024-02-07,US,Regular
user_08657,43,M,2023-06-23,CA,Regular
user_08658,37,Other,2024-11-30,US,Budget
user_08659,40,F,2024-10-05,DE,Regular
user_08660,29,F,2024-08-27,CA,Regular
user_08661,30,M,2024-01-08,US,Regular
user_08662,33,M,2024-06-28,US,Regular
user_08663,26,M,2023-11-17,UK,Regular
user_08664,44,F,2025-02-11,US,Premium
user_08665,40,F,2023-06-14,US,Regular
user_08666,34,M,2024-06-19,US,Regular
user_08667,49,F,2025-01-30,UK,Budget
user_08668,24,Other,2025-03-13,IN,Budget
user_08669,32,M,2023-12-07,UK,Budget
user_08670,34,M,2024-09-09,US,Regular
user_08671,40,F,2025-03-28,US,Regular
user_08672,33,M,2024-01-15,BR,Regular
user_08673,54,F,2023-12-25,US,Regular
user_08674,39,M,2025-02-04,CA,Regular
user_08675,43,F,2023-10-10,UK,Regular
user_08676,45,F,2024-05-15,BR,Regular
user_08677,26,M,2025-01-22,US,Premium
user_08678,37,F,2024-01-04,UK,Premium
user_08679,34,F,2024-12-15,US,Budget
user_08680,21,F,2024-11-20,CA,Regular
user_08681,28,M,2024-09-24,BR,Regular
user_08682,26,F,2024-02-09,CA,Regular
user_08683,33,F,2024-10-03,DE,Budget
user_08684,18,Other,2023-07-30,UK,Budget
user_08685,39,F,2023-12-21,US,Premium
user_08686,36,F,2023-10-01,US,Regular
user_08687,32,F,2024-04-24,BR,Budget
user_08688,27,M,2025-02-20,US,Premium
user_08689,29,M,2024-12-26,BR,Regular
user_08690,18,F,2023-08-21,US,Regular
user_08691,38,M,2025-02-12,JP,Premium
user_08692,38,F,2024-04-16,US,Regular
user_08693,51,F,2025-06-01,US,Regular
user_08694,45,F,2025-05-27,JP,Regular
user_08695,39,F,2025-06-05,CA,Regular
user_08696,56,M,2025-03-13,AU,Premium
user_08697,42,F,2025-01-24,CA,Regular
user_08698,19,Other,2024-01-11,UK,Regular
user_08699,27,F,2023-12-02,US,Regular
user_08700,34,M,2023-11-18,UK,Regular
user_08701,36,F,2024-01-25,BR,Regular
user_08702,46,F,2023-11-24,JP,Regular
user_08703,19,M,2024-10-26,FR,Premium
user_08704,32,M,2023-10-10,DE,Regular
user_08705,32,M,2024-12-02,CA,Regular
user_08706,34,M,2025-01-31,UK,Regular
user_08707,18,M,2023-09-13,FR,Regular
user_08708,45,F,2024-09-17,CA,Budget
user_08709,18,F,2024-10-19,JP,Regular
user_08710,26,F,2025-01-19,US,Regular
user_08711,48,M,2023-11-11,JP,Regular
user_08712,42,F,2023-08-03,US,Budget
user_08713,18,M,2023-08-17,US,Regular
user_08714,42,F,2024-07-26,DE,Regular
user_08715,24,F,2024-05-20,CA,Premium
user_08716,32,F,2024-03-29,UK,Budget
user_08717,23,F,2024-07-01,FR,Premium
user_08718,27,M,2024-02-18,IN,Premium
user_08719,43,M,2024-12-10,US,Premium
user_08720,31,M,2023-12-05,IN,Regular
user_08721,25,M,2024-05-27,IN,Regular
user_08722,31,F,2024-03-21,US,Premium
user_08723,34,M,2023-10-22,US,Regular
user_08724,24,F,2025-04-01,CA,Budget
user_08725,18,F,2023-08-28,FR,Budget
user_08726,49,F,2023-06-17,DE,Budget
user_08727,36,M,2025-02-25,BR,Premium
user_08728,35,F,2024-05-13,JP,Regular
user_08729,31,M,2023-12-12,US,Regular
user_08730,22,F,2025-03-23,US,Premium
user_08731,48,F,2023-10-26,AU,Budget
user_08732,18,M,2024-06-02,JP,Regular
user_08733,18,F,2025-02-17,CA,Regular
user_08734,52,F,2023-08-22,JP,Regular
user_08735,37,M,2024-08-09,US,Premium
user_08736,35,M,2023-06-30,IN,Regular
user_08737,36,F,2024-04-30,CA,Regular
user_08738,34,M,2023-06-16,AU,Regular
user_08739,37,F,2025-03-01,US,Regular
user_08740,24,F,2024-12-31,UK,Regular
user_08741,56,M,2025-02-20,IN,Premium
user_08742,41,M,2025-03-10,BR,Regular
user_08743,47,M,2025-06-07,US,Budget
user_08744,23,F,2023-07-14,UK,Regular
user_08745,34,F,2024-09-27,UK,Premium
user_08746,38,M,2024-06-15,BR,Budget
user_08747,48,M,2025-04-20,US,Budget
user_08748,28,M,2023-06-25,UK,Regular
user_08749,47,F,2025-01-12,US,Regular
user_08750,27,M,2023-07-15,UK,Regular
user_08751,26,M,2025-02-10,AU,Regular
user_08752,35,F,2024-08-25,CA,Regular
user_08753,29,M,2024-04-10,AU,Budget
user_08754,19,F,2023-06-14,IN,Premium
user_08755,37,F,2024-12-17,IN,Premium
user_08756,42,F,2024-07-18,US,Regular
user_08757,30,M,2023-08-11,US,Regular
user_08758,54,F,2023-07-06,US,Budget
user_08759,32,M,2024-09-25,UK,Regular
user_08760,49,M,2023-11-23,JP,Regular
user_08761,51,M,2025-02-19,US,Premium
user_08762,44,M,2024-06-20,US,Regular
user_08763,52,F,2024-10-28,IN,Budget
user_08764,27,M,2024-02-19,US,Regular
user_08765,45,M,2024-10-10,IN,Budget
user_08766,21,M,2025-02-06,FR,Regular
user_08767,39,F,2024-10-20,US,Regular
user_08768,23,M,2024-08-24,UK,Regular
user_08769,34,F,2024-11-03,US,Regular
user_08770,49,M,2024-01-26,BR,Premium
user_08771,45,F,2024-03-21,FR,Regular
user_08772,34,M,2025-03-11,BR,Regular
user_08773,24,F,2023-11-03,JP,Regular
user_08774,32,F,2024-04-02,US,Regular
user_08775,24,F,2024-07-30,US,Regular
user_08776,39,M,2023-10-15,DE,Budget
user_08777,19,F,2024-08-09,US,Regular
user_08778,51,M,2024-10-09,US,Premium
user_08779,52,F,2023-07-24,AU,Regular
user_08780,34,M,2025-05-01,US,Regular
user_08781,67,F,2024-05-14,IN,Premium
user_08782,44,M,2024-08-20,IN,Budget
user_08783,28,F,2025-03-14,US,Regular
user_08784,36,F,2024-03-05,FR,Regular
user_08785,56,F,2024-11-02,US,Premium
user_08786,35,F,2024-01-04,IN,Regular
user_08787,45,M,2023-11-10,BR,Regular
user_08788,47,F,2024-11-14,AU,Premium
user_08789,31,M,2025-05-07,IN,Regular
user_08790,35,F,2025-03-11,UK,Regular
user_08791,30,F,2024-12-02,CA,Regular
user_08792,33,F,2024-04-10,CA,Premium
user_08793,42,F,2023-09-16,IN,Regular
user_08794,52,F,2025-03-21,US,Regular
user_08795,46,F,2025-05-16,CA,Budget
user_08796,27,M,2023-07-01,FR,Regular
user_08797,40,F,2023-12-30,AU,Regular
user_08798,31,M,2025-02-26,UK,Regular
user_08799,18,F,2024-02-25,UK,Regular
user_08800,23,M,2024-05-17,US,Regular
user_08801,34,F,2025-01-29,US,Regular
user_08802,25,F,2024-11-21,IN,Regular
user_08803,34,M,2025-03-25,US,Premium
user_08804,45,M,2025-01-10,DE,Budget
user_08805,40,F,2023-07-01,IN,Regular
user_08806,54,F,2025-05-26,IN,Regular
user_08807,42,Other,2024-04-27,CA,Regular
user_08808,39,M,2023-08-15,US,Premium
user_08809,43,M,2024-07-22,DE,Premium
user_08810,30,M,2024-08-15,IN,Budget
user_08811,34,M,2024-04-25,CA,Premium
user_08812,18,F,2024-05-18,UK,Budget
user_08813,33,M,2023-10-20,US,Regular
user_08814,62,M,2025-02-27,US,Regular
user_08815,34,F,2023-07-02,US,Regular
user_08816,34,F,2024-03-23,DE,Regular
user_08817,27,M,2024-05-29,UK,Budget
user_08818,40,M,2024-01-30,AU,Regular
user_08819,37,F,2024-03-10,BR,Budget
user_08820,41,F,2024-06-11,US,Regular
user_08821,27,F,2024-05-03,UK,Regular
user_08822,18,M,2024-01-10,US,Regular
user_08823,37,M,2023-08-21,FR,Premium
user_08824,67,F,2024-10-10,AU,Regular
user_08825,43,F,2025-02-13,CA,Regular
user_08826,30,M,2023-11-29,CA,Regular
user_08827,31,M,2024-07-12,US,Budget
user_08828,28,M,2024-12-31,AU,Budget
user_08829,25,F,2024-09-09,AU,Budget
user_08830,18,M,2024-06-17,US,Premium
user_08831,52,M,2024-07-17,AU,Regular
user_08832,35,F,2024-12-08,US,Regular
user_08833,25,M,2023-07-06,US,Regular
user_08834,38,M,2024-12-28,AU,Premium
user_08835,38,M,2023-07-15,US,Premium
user_08836,30,F,2024-01-30,UK,Regular
user_08837,38,M,2024-02-13,CA,Budget
user_08838,38,M,2024-03-18,JP,Regular
user_08839,51,M,2024-07-07,FR,Regular
user_08840,54,M,2024-12-08,AU,Budget
user_08841,24,F,2024-09-28,DE,Regular
user_08842,36,F,2024-11-21,US,Budget
user_08843,50,M,2025-02-08,UK,Regular
user_08844,18,F,2025-02-12,IN,Budget
user_08845,18,M,2024-12-08,CA,Regular
user_08846,26,F,2024-12-29,AU,Premium
user_08847,69,F,2024-08-15,FR,Regular
user_08848,33,F,2024-12-05,US,Budget
user_08849,25,M,2025-01-20,DE,Regular
user_08850,45,F,2025-04-14,IN,Regular
user_08851,31,M,2025-02-04,IN,Regular
user_08852,36,F,2023-07-10,DE,Regular
user_08853,24,M,2025-03-13,US,Regular
user_08854,43,M,2024-02-01,US,Premium
user_08855,35,M,2025-04-09,US,Regular
user_08856,43,F,2025-05-18,IN,Regular
user_08857,29,M,2023-11-09,AU,Regular
user_08858,43,F,2024-05-21,AU,Regular
user_08859,33,F,2024-01-31,IN,Regular
user_08860,47,M,2023-12-31,JP,Premium
user_08861,18,F,2024-03-22,CA,Regular
user_08862,35,M,2025-01-27,BR,Budget
user_08863,31,M,2024-01-12,US,Budget
user_08864,24,F,2024-02-29,AU,Regular
user_08865,34,M,2024-12-25,FR,Regular
user_08866,35,F,2023-07-08,US,Budget
user_08867,28,M,2024-11-01,AU,Regular
user_08868,22,M,2024-09-18,AU,Regular
user_08869,42,M,2025-04-18,US,Regular
user_08870,53,F,2024-08-18,US,Regular
user_08871,30,M,2024-06-01,CA,Budget
user_08872,30,F,2024-02-18,BR,Regular
user_08873,26,F,2025-04-10,JP,Regular
user_08874,46,Other,2023-08-02,FR,Regular
user_08875,32,F,2024-10-27,JP,Regular
user_08876,22,M,2024-06-03,US,Regular
user_08877,31,M,2025-06-10,BR,Regular
user_08878,40,M,2025-02-20,CA,Regular
user_08879,40,F,2025-05-24,CA,Premium
user_08880,52,F,2024-05-24,US,Premium
user_08881,48,M,2024-01-01,JP,Regular
user_08882,29,M,2023-09-05,US,Regular
user_08883,23,M,2024-07-26,US,Regular
user_08884,35,F,2024-05-30,JP,Regular
user_08885,54,F,2025-04-28,CA,Budget
user_08886,29,M,2025-01-05,UK,Regular
user_08887,58,F,2024-04-14,UK,Premium
user_08888,34,M,2024-04-23,UK,Regular
user_08889,28,F,2025-04-14,BR,Regular
user_08890,18,M,2023-11-08,US,Premium
user_08891,70,F,2024-06-06,JP,Budget
user_08892,41,M,2023-10-03,US,Regular
user_08893,29,M,2024-05-07,US,Premium
user_08894,39,F,2024-12-26,US,Premium
user_08895,26,M,2023-12-30,US,Regular
user_08896,34,M,2023-10-04,AU,Budget
user_08897,39,M,2024-07-28,FR,Budget
user_08898,54,M,2023-10-24,US,Budget
user_08899,26,F,2024-11-30,JP,Budget
user_08900,18,M,2023-07-29,BR,Budget
user_08901,54,M,2024-02-13,DE,Regular
user_08902,40,F,2024-03-05,US,Regular
user_08903,37,M,2023-11-24,AU,Regular
user_08904,54,Other,2024-08-11,DE,Regular
user_08905,25,M,2023-08-13,DE,Regular
user_08906,41,M,2024-10-21,CA,Regular
user_08907,24,F,2023-06-15,IN,Budget
user_08908,41,M,2024-12-09,US,Regular
user_08909,56,F,2023-12-15,BR,Regular
user_08910,29,F,2023-10-20,US,Budget
user_08911,29,F,2025-04-23,BR,Premium
user_08912,44,F,2023-08-29,US,Regular
user_08913,18,F,2023-10-27,US,Regular
user_08914,40,Other,2024-02-11,UK,Regular
user_08915,50,M,2025-05-14,AU,Regular
user_08916,41,F,2024-08-08,CA,Premium
user_08917,56,M,2024-12-11,AU,Regular
user_08918,34,F,2025-05-03,UK,Regular
user_08919,34,F,2023-07-12,UK,Regular
user_08920,35,M,2023-10-21,CA,Regular
user_08921,25,M,2025-03-28,CA,Budget
user_08922,44,M,2024-08-11,UK,Regular
user_08923,36,F,2024-03-29,US,Regular
user_08924,36,F,2025-01-08,AU,Regular
user_08925,18,M,2024-04-10,US,Regular
user_08926,46,M,2023-08-04,US,Premium
user_08927,34,M,2023-08-22,US,Regular
user_08928,21,Other,2025-04-17,US,Premium
user_08929,41,M,2024-11-30,FR,Regular
user_08930,37,M,2024-09-19,US,Regular
user_08931,23,F,2023-10-05,US,Regular
user_08932,38,F,2023-09-17,UK,Regular
user_08933,28,M,2023-06-18,CA,Regular
user_08934,28,F,2024-03-06,DE,Regular
user_08935,33,M,2023-11-29,US,Premium
user_08936,29,M,2024-09-12,UK,Regular
user_08937,44,F,2024-12-20,CA,Regular
user_08938,40,F,2024-02-10,CA,Regular
user_08939,54,F,2023-06-15,UK,Regular
user_08940,33,M,2025-05-18,BR,Regular
user_08941,39,F,2024-12-03,IN,Regular
user_08942,51,Other,2023-12-24,JP,Regular
user_08943,35,Other,2024-09-23,UK,Budget
user_08944,29,M,2023-11-26,DE,Regular
user_08945,30,F,2025-05-03,BR,Premium
user_08946,23,M,2024-07-30,JP,Regular
user_08947,47,F,2024-11-15,US,Regular
user_08948,18,F,2023-09-20,DE,Premium
user_08949,18,F,2023-10-10,DE,Premium
user_08950,28,F,2023-08-10,DE,Premium
user_08951,32,F,2024-09-19,AU,Regular
user_08952,41,F,2024-12-20,US,Premium
user_08953,42,F,2024-06-14,CA,Premium
user_08954,50,M,2025-04-05,US,Premium
user_08955,44,F,2024-01-08,UK,Budget
user_08956,40,M,2024-08-15,IN,Regular
user_08957,39,F,2025-04-06,CA,Regular
user_08958,22,M,2024-03-08,US,Regular
user_08959,25,F,2024-05-10,FR,Regular
user_08960,49,M,2024-08-01,US,Premium
user_08961,18,F,2024-05-03,DE,Regular
user_08962,39,F,2024-05-08,DE,Regular
user_08963,24,F,2025-01-08,CA,Regular
user_08964,37,M,2023-08-02,JP,Regular
user_08965,27,F,2024-12-03,BR,Premium
user_08966,18,M,2025-01-20,UK,Regular
user_08967,19,F,2025-05-13,US,Budget
user_08968,31,F,2024-11-23,FR,Regular
user_08969,32,F,2023-06-25,DE,Regular
user_08970,20,F,2023-07-16,US,Premium
user_08971,33,M,2023-09-24,US,Regular
user_08972,33,F,2025-03-24,UK,Regular
user_08973,48,M,2023-10-24,DE,Regular
user_08974,38,M,2024-04-28,US,Regular
user_08975,30,M,2025-06-07,AU,Premium
user_08976,32,F,2023-07-06,US,Regular
user_08977,41,F,2023-07-11,AU,Regular
user_08978,33,F,2024-01-10,BR,Regular
user_08979,26,M,2024-01-14,UK,Regular
user_08980,40,M,2025-04-05,CA,Premium
user_08981,22,M,2024-06-09,US,Premium
user_08982,29,M,2023-07-25,CA,Regular
user_08983,31,F,2023-10-08,DE,Regular
user_08984,54,M,2024-10-12,US,Budget
user_08985,24,F,2024-11-23,BR,Budget
user_08986,27,F,2024-04-05,IN,Regular
user_08987,34,M,2024-05-25,UK,Budget
user_08988,41,M,2025-01-13,US,Regular
user_08989,47,F,2025-03-09,CA,Budget
user_08990,41,Other,2024-04-25,US,Premium
user_08991,41,F,2024-12-28,CA,Regular
user_08992,41,F,2024-12-22,DE,Regular
user_08993,38,M,2025-01-12,JP,Regular
user_08994,32,M,2023-07-15,AU,Regular
user_08995,40,M,2023-07-06,US,Premium
user_08996,20,F,2024-09-12,DE,Regular
user_08997,31,F,2023-07-13,DE,Budget
user_08998,48,F,2024-10-22,US,Regular
user_08999,28,F,2024-06-08,DE,Regular
user_09000,43,M,2023-12-30,UK,Budget
user_09001,46,M,2025-01-23,US,Regular
user_09002,27,F,2023-11-29,US,Regular
user_09003,49,M,2023-08-26,CA,Budget
user_09004,23,M,2025-03-01,UK,Premium
user_09005,33,M,2025-01-17,UK,Regular
user_09006,46,M,2024-12-08,BR,Premium
user_09007,34,F,2024-10-19,IN,Regular
user_09008,33,F,2025-05-30,FR,Budget
user_09009,18,F,2024-09-15,US,Regular
user_09010,18,M,2024-05-18,US,Regular
user_09011,20,F,2025-05-06,UK,Budget
user_09012,31,F,2023-07-27,US,Regular
user_09013,31,M,2024-01-24,BR,Budget
user_09014,39,F,2024-12-14,DE,Budget
user_09015,33,M,2024-03-16,IN,Premium
user_09016,29,M,2024-01-26,DE,Budget
user_09017,60,F,2023-11-05,CA,Premium
user_09018,30,M,2023-07-05,IN,Regular
user_09019,34,M,2023-10-17,IN,Regular
user_09020,33,F,2024-02-28,US,Premium
user_09021,30,M,2023-11-14,UK,Regular
user_09022,21,F,2024-03-01,UK,Budget
user_09023,45,F,2023-09-13,US,Regular
user_09024,32,F,2023-12-17,AU,Regular
user_09025,26,F,2023-08-01,US,Regular
user_09026,42,F,2024-04-21,UK,Premium
user_09027,23,F,2023-06-20,US,Budget
user_09028,28,M,2024-02-08,UK,Budget
user_09029,23,Other,2024-01-19,UK,Premium
user_09030,35,M,2024-09-25,FR,Budget
user_09031,39,M,2023-08-28,CA,Regular
user_09032,24,F,2023-08-22,US,Premium
user_09033,28,M,2024-10-27,DE,Regular
user_09034,35,F,2023-11-01,UK,Regular
user_09035,61,F,2023-10-22,US,Regular
user_09036,46,F,2024-12-25,AU,Regular
user_09037,58,F,2024-11-13,AU,Regular
user_09038,35,Other,2025-02-03,FR,Regular
user_09039,44,M,2024-01-17,US,Regular
user_09040,27,M,2025-03-01,BR,Regular
user_09041,22,M,2025-03-24,UK,Premium
user_09042,38,M,2024-01-18,US,Regular
user_09043,35,F,2024-10-28,US,Regular
user_09044,37,M,2024-05-23,FR,Regular
user_09045,31,M,2023-08-02,JP,Regular
user_09046,26,F,2025-04-28,DE,Premium
user_09047,41,M,2024-08-22,US,Budget
user_09048,34,M,2024-02-27,JP,Budget
user_09049,34,F,2023-06-26,US,Premium
user_09050,46,F,2023-07-25,US,Regular
user_09051,45,M,2023-07-13,DE,Regular
user_09052,53,F,2025-02-19,JP,Regular
user_09053,29,F,2025-04-06,UK,Premium
user_09054,42,F,2024-03-22,US,Regular
user_09055,29,F,2025-05-22,UK,Regular
user_09056,40,F,2023-09-23,IN,Regular
user_09057,36,F,2023-06-26,AU,Regular
user_09058,33,Other,2025-02-01,US,Regular
user_09059,53,F,2024-05-23,FR,Regular
user_09060,32,F,2024-06-23,US,Premium
user_09061,47,F,2023-09-26,US,Regular
user_09062,29,F,2024-08-20,US,Regular
user_09063,29,F,2024-02-25,US,Regular
user_09064,35,F,2024-01-07,IN,Budget
user_09065,68,M,2024-01-23,UK,Budget
user_09066,34,F,2024-08-24,US,Regular
user_09067,18,M,2024-05-01,US,Regular
user_09068,49,M,2023-10-17,CA,Regular
user_09069,25,M,2025-03-21,DE,Regular
user_09070,39,M,2025-01-09,BR,Budget
user_09071,38,M,2024-10-23,US,Regular
user_09072,43,M,2024-11-29,UK,Budget
user_09073,36,M,2023-12-23,US,Regular
user_09074,32,M,2024-06-23,CA,Regular
user_09075,44,F,2024-02-28,US,Regular
user_09076,37,F,2024-12-23,JP,Regular
user_09077,32,M,2025-01-20,US,Regular
user_09078,22,F,2023-07-30,UK,Regular
user_09079,38,F,2024-12-26,US,Regular
user_09080,54,F,2024-02-29,IN,Regular
user_09081,39,M,2023-11-13,CA,Regular
user_09082,19,F,2024-05-13,JP,Regular
user_09083,36,F,2023-11-09,BR,Budget
user_09084,49,M,2024-12-11,JP,Regular
user_09085,41,Other,2024-02-19,CA,Regular
user_09086,37,M,2024-01-30,FR,Budget
user_09087,54,M,2024-04-02,UK,Regular
user_09088,34,M,2024-05-31,BR,Budget
user_09089,46,M,2024-03-29,FR,Regular
user_09090,26,F,2024-08-19,BR,Regular
user_09091,19,M,2024-01-02,US,Premium
user_09092,41,F,2025-02-01,FR,Budget
user_09093,36,F,2024-12-02,US,Budget
user_09094,60,M,2023-10-09,JP,Budget
user_09095,45,F,2024-05-01,US,Regular
user_09096,48,M,2024-09-08,FR,Regular
user_09097,37,M,2025-04-12,US,Regular
user_09098,47,M,2023-08-30,US,Regular
user_09099,66,M,2025-05-02,UK,Budget
user_09100,21,F,2023-08-24,UK,Regular
user_09101,39,F,2023-11-14,US,Regular
user_09102,51,M,2023-07-19,AU,Regular
user_09103,51,F,2023-09-28,UK,Premium
user_09104,51,F,2023-08-17,US,Budget
user_09105,41,Other,2024-12-19,BR,Premium
user_09106,38,M,2023-11-20,BR,Regular
user_09107,51,F,2025-01-30,UK,Regular
user_09108,20,M,2025-01-18,CA,Premium
user_09109,47,M,2024-04-14,US,Premium
user_09110,33,F,2024-03-21,CA,Regular
user_09111,46,M,2025-04-28,CA,Budget
user_09112,65,F,2023-11-13,AU,Regular
user_09113,22,M,2023-10-09,FR,Regular
user_09114,46,F,2023-07-17,FR,Regular
user_09115,18,F,2024-09-12,US,Budget
user_09116,47,M,2024-09-03,UK,Regular
user_09117,33,M,2024-10-27,CA,Premium
user_09118,36,M,2023-10-21,BR,Regular
user_09119,50,F,2023-07-16,FR,Budget
user_09120,23,F,2024-05-29,FR,Budget
user_09121,31,F,2024-08-12,BR,Regular
user_09122,52,M,2024-10-21,US,Regular
user_09123,40,M,2024-06-10,IN,Budget
user_09124,39,M,2024-10-10,DE,Regular
user_09125,43,M,2024-06-28,JP,Regular
user_09126,26,F,2023-10-14,UK,Regular
user_09127,29,M,2024-08-15,AU,Budget
user_09128,27,F,2024-08-21,UK,Regular
user_09129,25,M,2025-04-29,DE,Regular
user_09130,40,F,2024-02-29,AU,Regular
user_09131,26,M,2025-01-21,US,Budget
user_09132,36,F,2024-08-11,UK,Premium
user_09133,33,M,2025-04-14,CA,Budget
user_09134,39,F,2023-12-31,CA,Regular
user_09135,23,F,2024-02-08,UK,Regular
user_09136,26,M,2024-09-18,JP,Budget
user_09137,51,M,2024-04-02,AU,Regular
user_09138,23,F,2023-07-27,BR,Regular
user_09139,36,M,2024-08-22,US,Regular
user_09140,36,F,2025-02-25,DE,Budget
user_09141,42,M,2025-04-24,US,Regular
user_09142,35,F,2023-11-26,IN,Premium
user_09143,42,F,2023-07-10,US,Budget
user_09144,35,M,2023-09-02,US,Regular
user_09145,35,F,2024-03-09,US,Regular
user_09146,28,M,2023-10-13,US,Regular
user_09147,22,M,2025-05-23,US,Regular
user_09148,29,F,2025-05-14,FR,Regular
user_09149,18,M,2024-08-05,US,Regular
user_09150,49,M,2024-07-20,US,Regular
user_09151,38,M,2024-07-28,IN,Regular
user_09152,53,F,2025-04-18,US,Regular
user_09153,29,F,2024-10-26,BR,Budget
user_09154,35,F,2023-08-14,US,Regular
user_09155,18,F,2024-05-12,AU,Budget
user_09156,36,F,2024-08-07,DE,Regular
user_09157,40,M,2024-11-24,UK,Regular
user_09158,45,F,2025-01-10,US,Budget
user_09159,22,F,2024-01-19,BR,Regular
user_09160,24,F,2024-06-09,UK,Regular
user_09161,29,F,2024-06-15,DE,Regular
user_09162,26,Other,2023-10-31,UK,Regular
user_09163,34,F,2023-08-29,UK,Budget
user_09164,20,F,2023-09-26,US,Budget
user_09165,42,F,2023-06-29,CA,Regular
user_09166,41,M,2025-02-16,CA,Budget
user_09167,32,M,2024-10-03,US,Budget
user_09168,37,F,2025-01-20,US,Regular
user_09169,36,M,2023-07-09,UK,Regular
user_09170,31,F,2025-03-16,UK,Budget
user_09171,27,M,2024-05-26,US,Premium
user_09172,40,F,2025-06-11,FR,Budget
user_09173,18,M,2024-08-26,DE,Regular
user_09174,39,F,2024-03-28,US,Premium
user_09175,22,M,2023-07-28,IN,Budget
user_09176,39,F,2024-08-15,CA,Premium
user_09177,37,M,2024-01-27,US,Regular
user_09178,18,F,2024-05-14,CA,Regular
user_09179,34,M,2023-09-23,BR,Regular
user_09180,33,F,2024-12-11,CA,Premium
user_09181,21,F,2025-03-18,DE,Premium
user_09182,55,M,2023-09-21,US,Premium
user_09183,42,F,2024-03-11,BR,Regular
user_09184,58,F,2024-05-03,DE,Regular
user_09185,47,M,2023-09-09,AU,Premium
user_09186,29,F,2025-03-14,FR,Regular
user_09187,39,F,2024-03-25,JP,Budget
user_09188,29,F,2023-11-22,DE,Regular
user_09189,31,F,2025-06-06,IN,Regular
user_09190,48,M,2025-04-07,DE,Premium
user_09191,18,F,2024-07-11,FR,Regular
user_09192,41,F,2025-06-06,FR,Regular
user_09193,33,M,2025-05-07,US,Regular
user_09194,28,M,2023-08-15,US,Premium
user_09195,24,F,2023-11-30,US,Premium
user_09196,33,F,2025-02-04,UK,Regular
user_09197,32,M,2024-04-28,DE,Budget
user_09198,26,F,2023-07-01,US,Regular
user_09199,56,F,2025-03-22,US,Regular
user_09200,30,M,2024-12-01,US,Regular
user_09201,40,F,2023-09-06,UK,Budget
user_09202,18,F,2023-10-29,CA,Regular
user_09203,29,F,2023-11-11,US,Regular
user_09204,30,M,2025-01-06,BR,Premium
user_09205,40,M,2024-03-11,US,Budget
user_09206,45,M,2024-08-17,DE,Budget
user_09207,24,M,2024-09-07,US,Regular
user_09208,20,M,2025-05-05,UK,Premium
user_09209,43,M,2025-04-09,US,Budget
user_09210,24,F,2024-04-24,UK,Regular
user_09211,21,M,2023-08-01,AU,Budget
user_09212,25,M,2023-09-05,BR,Budget
user_09213,48,F,2023-09-15,US,Regular
user_09214,26,F,2025-01-10,DE,Regular
user_09215,47,F,2024-08-23,US,Regular
user_09216,37,M,2024-11-12,CA,Regular
user_09217,32,M,2024-08-17,AU,Regular
user_09218,40,F,2023-06-14,UK,Premium
user_09219,22,M,2024-07-12,JP,Regular
user_09220,43,F,2024-09-14,US,Regular
user_09221,35,F,2025-02-27,JP,Regular
user_09222,18,M,2024-04-18,IN,Premium
user_09223,18,M,2024-03-08,US,Premium
user_09224,38,M,2025-04-24,DE,Regular
user_09225,40,F,2024-07-17,US,Regular
user_09226,48,M,2024-02-20,US,Regular
user_09227,27,F,2025-06-09,US,Regular
user_09228,33,M,2025-04-07,US,Premium
user_09229,18,M,2023-08-22,CA,Premium
user_09230,26,F,2024-11-14,BR,Premium
user_09231,27,F,2025-05-08,UK,Budget
user_09232,27,F,2024-05-01,IN,Regular
user_09233,28,F,2025-05-05,US,Premium
user_09234,25,F,2025-03-10,AU,Premium
user_09235,44,M,2025-05-27,BR,Regular
user_09236,39,M,2024-02-28,DE,Regular
user_09237,32,M,2023-12-31,US,Regular
user_09238,42,F,2025-04-21,US,Budget
user_09239,47,F,2023-12-28,AU,Regular
user_09240,52,F,2023-07-28,IN,Regular
user_09241,18,M,2023-06-25,BR,Premium
user_09242,56,F,2023-10-11,US,Premium
user_09243,59,M,2025-06-06,US,Regular
user_09244,26,M,2025-01-20,CA,Regular
user_09245,33,F,2023-10-09,BR,Regular
user_09246,37,M,2025-03-03,FR,Regular
user_09247,46,M,2024-12-14,IN,Regular
user_09248,33,M,2023-09-07,CA,Regular
user_09249,26,F,2024-09-06,FR,Regular
