session_id,user_id,session_date,device_type,traffic_source,session_duration_seconds,pages_viewed,bounce_rate,converted,revenue
session_022636,user_00098,2025-05-13,Mobile,Organic,214.77358865532693,8,0,0,0.0
session_022637,user_03777,2025-06-06,Mobile,Social,399.2665026509892,5,0,0,0.0
session_022638,user_01748,2025-05-05,Mobile,Organic,47.76161345473829,3,0,0,0.0
session_022639,user_03379,2025-05-05,Mobile,Direct,852.4331637498922,6,0,0,0.0
session_022640,user_02828,2025-05-09,Mobile,Direct,33.90365042526832,3,0,0,0.0
session_022641,user_04799,2025-04-28,Mobile,Direct,127.55246297658339,7,0,0,0.0
session_022642,user_03200,2025-04-03,Mobile,Paid Search,262.34552849912484,4,0,0,0.0
session_022643,user_08872,2025-03-27,Desktop,Paid Search,62.91055809917074,6,0,0,0.0
session_022644,user_09031,2025-03-24,Desktop,Organic,211.25402128058946,6,0,0,0.0
session_022645,user_04530,2025-06-10,Tablet,Paid Search,455.32292772522203,12,0,1,121.41
session_022646,user_05148,2025-04-11,Desktop,Direct,245.28097209000876,4,0,0,0.0
session_022647,user_00539,2025-06-07,Desktop,Social,790.1695147143781,3,0,0,0.0
session_022648,user_00570,2025-04-25,Mobile,Organic,725.5138837852621,3,0,0,0.0
session_022649,user_03597,2025-06-06,Desktop,Paid Search,383.34219931557874,3,0,0,0.0
session_022650,user_06302,2025-05-25,Mobile,Social,853.0295850943467,8,0,0,0.0
session_022651,user_03173,2025-04-19,Mobile,Organic,144.82485535586542,6,0,0,0.0
session_022652,user_00834,2025-05-13,Mobile,Paid Search,362.8453813992473,2,0,0,0.0
session_022653,user_03279,2025-05-03,Mobile,Organic,141.56822943678708,3,0,0,0.0
session_022654,user_02467,2025-04-27,Mobile,Organic,30.0,2,0,0,0.0
session_022655,user_05057,2025-04-24,Desktop,Paid Search,243.64013565118532,6,0,0,0.0
session_022656,user_06087,2025-05-12,Mobile,Paid Search,50.49821324942036,8,0,0,0.0
session_022657,user_09756,2025-06-02,Mobile,Social,893.8353611677924,9,0,0,0.0
session_022658,user_07980,2025-05-08,Desktop,Organic,360.5355115768391,5,0,1,31.91
session_022659,user_00891,2025-04-06,Mobile,Social,92.30043978922373,7,0,0,0.0
session_022660,user_07212,2025-06-05,Desktop,Organic,154.79754193263494,5,0,0,0.0
session_022661,user_04449,2025-06-04,Desktop,Paid Search,65.53518318682806,4,0,0,0.0
session_022662,user_01069,2025-03-24,Desktop,Social,427.7847648620304,3,0,0,0.0
session_022663,user_02245,2025-05-05,Mobile,Organic,30.0,3,0,0,0.0
session_022664,user_05602,2025-04-21,Desktop,Organic,63.268525931190545,5,0,0,0.0
session_022665,user_05013,2025-05-21,Mobile,Email,339.83596403310014,4,0,0,0.0
session_022666,user_09005,2025-04-22,Mobile,Paid Search,91.85367773584468,9,0,0,0.0
session_022667,user_09991,2025-05-28,Tablet,Paid Search,294.8378031683505,1,1,0,0.0
session_022668,user_02578,2025-05-31,Desktop,Organic,549.7853385145379,4,0,0,0.0
session_022669,user_01492,2025-05-12,Mobile,Direct,30.0,6,0,0,0.0
session_022670,user_09563,2025-06-01,Mobile,Email,420.45300908096834,5,0,0,0.0
session_022671,user_08072,2025-06-07,Mobile,Direct,30.0,4,0,0,0.0
session_022672,user_07963,2025-05-11,Mobile,Organic,30.0,6,0,0,0.0
session_022673,user_04817,2025-05-15,Mobile,Email,716.9479517567155,5,0,0,0.0
session_022674,user_05193,2025-05-31,Mobile,Organic,218.92859405422118,8,0,0,0.0
session_022675,user_00346,2025-03-16,Tablet,Social,134.31211916097314,5,0,0,0.0
session_022676,user_01184,2025-05-10,Tablet,Paid Search,671.4898305877635,2,0,0,0.0
session_022677,user_01726,2025-06-09,Mobile,Organic,386.66860249489207,6,0,0,0.0
session_022678,user_09305,2025-04-22,Mobile,Organic,402.3415396452758,11,0,0,0.0
session_022679,user_06231,2025-04-03,Desktop,Social,348.9974878944774,3,0,0,0.0
session_022680,user_03709,2025-04-12,Mobile,Organic,30.0,3,0,0,0.0
session_022681,user_01132,2025-03-16,Mobile,Email,323.77717944705336,7,0,0,0.0
session_022682,user_01977,2025-04-08,Desktop,Email,112.49145203126703,5,0,0,0.0
session_022683,user_05993,2025-04-20,Desktop,Direct,99.49550394821196,5,0,0,0.0
session_022684,user_06370,2025-04-16,Desktop,Paid Search,697.5559451156676,9,0,0,0.0
session_022685,user_04775,2025-06-06,Mobile,Organic,183.83163849307184,7,0,0,0.0
session_022686,user_09778,2025-05-25,Desktop,Paid Search,817.0894895927686,7,0,0,0.0
session_022687,user_00586,2025-05-29,Mobile,Paid Search,194.25993990384305,5,0,0,0.0
session_022688,user_02627,2025-03-24,Mobile,Organic,199.50540318442302,6,0,0,0.0
session_022689,user_08268,2025-05-03,Desktop,Paid Search,616.8577531217936,4,0,0,0.0
session_022690,user_04434,2025-06-01,Mobile,Organic,209.46329788001717,4,0,0,0.0
session_022691,user_06887,2025-05-03,Desktop,Direct,106.76515941225875,2,0,0,0.0
session_022692,user_05748,2025-03-17,Desktop,Email,159.38371801537394,4,0,0,0.0
session_022693,user_00176,2025-05-01,Desktop,Paid Search,591.8636154648827,8,0,0,0.0
session_022694,user_08363,2025-04-03,Desktop,Paid Search,30.0,5,0,0,0.0
session_022695,user_03822,2025-04-24,Mobile,Organic,445.6313068606099,4,0,0,0.0
session_022696,user_05019,2025-03-20,Desktop,Direct,124.69040662377398,2,0,0,0.0
session_022697,user_09764,2025-05-05,Mobile,Direct,111.41188686295003,5,0,0,0.0
session_022698,user_08711,2025-04-25,Mobile,Direct,827.5626481351318,5,0,0,0.0
session_022699,user_01775,2025-05-18,Mobile,Paid Search,657.6717720881682,5,0,0,0.0
session_022700,user_07216,2025-05-04,Mobile,Direct,30.0,4,0,0,0.0
session_022701,user_04670,2025-04-08,Tablet,Paid Search,116.38483728521989,2,0,0,0.0
session_022702,user_08400,2025-05-03,Mobile,Organic,362.14163317776416,6,0,0,0.0
session_022703,user_08076,2025-05-19,Mobile,Paid Search,30.0,2,0,0,0.0
session_022704,user_09666,2025-04-11,Mobile,Social,493.9381027787875,2,0,0,0.0
session_022705,user_02557,2025-04-20,Mobile,Direct,30.0,4,0,0,0.0
session_022706,user_06883,2025-05-11,Mobile,Email,221.13888549027078,7,0,0,0.0
session_022707,user_01987,2025-04-24,Mobile,Direct,945.9699692234763,4,0,0,0.0
session_022708,user_06676,2025-03-30,Mobile,Email,115.77872571403091,7,0,0,0.0
session_022709,user_03525,2025-04-18,Tablet,Organic,539.8903471711069,5,0,0,0.0
session_022710,user_02898,2025-05-04,Mobile,Organic,253.64193483046859,2,0,0,0.0
session_022711,user_00881,2025-04-27,Mobile,Email,44.61763654658899,1,1,0,0.0
session_022712,user_08963,2025-04-08,Mobile,Direct,73.94868960168743,9,0,0,0.0
session_022713,user_02202,2025-05-08,Desktop,Direct,111.02856316702105,7,0,0,0.0
session_022714,user_07052,2025-03-26,Mobile,Organic,43.694499049747826,6,0,0,0.0
session_022715,user_01466,2025-04-06,Mobile,Direct,165.09135805187935,1,1,0,0.0
session_022716,user_03384,2025-05-16,Desktop,Paid Search,43.65416623847983,5,0,0,0.0
session_022717,user_08348,2025-05-13,Desktop,Paid Search,30.0,6,0,0,0.0
session_022718,user_08528,2025-04-29,Desktop,Direct,411.16301473212,7,0,0,0.0
session_022719,user_01177,2025-03-28,Tablet,Organic,40.05187566834096,5,0,0,0.0
session_022720,user_01941,2025-04-22,Mobile,Social,167.60383534078983,8,0,1,10.42
session_022721,user_04176,2025-05-06,Mobile,Organic,544.6458448922696,4,0,0,0.0
session_022722,user_03245,2025-04-03,Desktop,Organic,294.84129436674806,6,0,0,0.0
session_022723,user_03056,2025-05-03,Desktop,Email,30.0,9,0,1,28.51
session_022724,user_01392,2025-04-23,Mobile,Direct,1228.467194698,5,0,0,0.0
session_022725,user_01521,2025-06-11,Desktop,Organic,441.0667209463198,8,0,0,0.0
session_022726,user_09791,2025-04-29,Desktop,Paid Search,390.13992053362324,5,0,0,0.0
session_022727,user_05801,2025-03-17,Desktop,Organic,170.51949982830058,3,0,0,0.0
session_022728,user_00096,2025-04-09,Desktop,Paid Search,239.51651015595533,7,0,0,0.0
session_022729,user_02778,2025-04-22,Mobile,Direct,119.77303195644039,2,0,0,0.0
session_022730,user_07698,2025-03-15,Mobile,Organic,303.8828230416816,8,0,0,0.0
session_022731,user_01181,2025-05-08,Mobile,Social,110.04449367191185,5,0,0,0.0
session_022732,user_04503,2025-04-06,Desktop,Organic,210.34451899857171,4,0,0,0.0
session_022733,user_04670,2025-05-26,Mobile,Organic,338.3446180972523,10,0,0,0.0
session_022734,user_05596,2025-03-17,Desktop,Organic,30.0,7,0,0,0.0
session_022735,user_01968,2025-05-19,Mobile,Paid Search,30.0,2,0,0,0.0
session_022736,user_03943,2025-04-19,Desktop,Paid Search,205.33623015998305,4,0,0,0.0
session_022737,user_09638,2025-03-24,Mobile,Paid Search,140.9021101171208,6,0,0,0.0
session_022738,user_01474,2025-06-03,Mobile,Paid Search,363.15416209790897,1,1,0,0.0
session_022739,user_03617,2025-05-12,Desktop,Email,92.03129353495372,4,0,0,0.0
session_022740,user_02904,2025-04-06,Mobile,Organic,325.26394841737186,4,0,0,0.0
session_022741,user_09573,2025-05-12,Tablet,Paid Search,558.4863463219799,4,0,0,0.0
session_022742,user_05132,2025-06-01,Mobile,Paid Search,47.27762906245884,3,0,0,0.0
session_022743,user_08669,2025-05-22,Desktop,Direct,63.19620005867464,5,0,0,0.0
session_022744,user_05359,2025-04-02,Desktop,Paid Search,420.51166519742173,2,0,0,0.0
session_022745,user_00342,2025-06-09,Desktop,Organic,162.22489851206728,4,0,0,0.0
session_022746,user_02971,2025-04-27,Mobile,Direct,56.92945306378534,6,0,0,0.0
session_022747,user_08196,2025-04-24,Mobile,Paid Search,532.207016969579,2,0,0,0.0
session_022748,user_00156,2025-03-18,Desktop,Direct,175.21625178029075,4,0,0,0.0
session_022749,user_09575,2025-04-20,Mobile,Direct,746.1248411980027,1,1,0,0.0
session_022750,user_07689,2025-04-13,Desktop,Direct,562.6444782892248,4,0,0,0.0
session_022751,user_04145,2025-04-27,Desktop,Organic,167.72383729882444,1,1,0,0.0
session_022752,user_07537,2025-03-20,Mobile,Paid Search,30.0,3,0,0,0.0
session_022753,user_00685,2025-03-18,Mobile,Organic,30.0,5,0,0,0.0
session_022754,user_08711,2025-05-18,Mobile,Email,1282.006652895406,6,0,0,0.0
session_022755,user_03041,2025-06-07,Tablet,Organic,100.09385386663556,9,0,0,0.0
session_022756,user_08800,2025-06-07,Mobile,Social,129.10756792709313,10,0,0,0.0
session_022757,user_06058,2025-05-07,Mobile,Organic,171.2206968867601,4,0,0,0.0
session_022758,user_03598,2025-05-14,Mobile,Paid Search,159.3090737456811,7,0,0,0.0
session_022759,user_03767,2025-04-16,Mobile,Organic,303.1421246484931,8,0,0,0.0
session_022760,user_01051,2025-06-05,Desktop,Social,525.0380702185246,8,0,0,0.0
session_022761,user_04846,2025-05-11,Desktop,Direct,1634.0755278480624,2,0,0,0.0
session_022762,user_07759,2025-04-17,Mobile,Organic,552.4846407836479,3,0,0,0.0
session_022763,user_06074,2025-04-02,Mobile,Paid Search,109.19804770340332,1,1,0,0.0
session_022764,user_08917,2025-05-18,Desktop,Organic,479.0293449138519,4,0,0,0.0
session_022765,user_08298,2025-06-11,Desktop,Email,50.92635826202444,7,0,0,0.0
session_022766,user_06615,2025-05-07,Desktop,Social,30.0,3,0,0,0.0
session_022767,user_00260,2025-04-26,Mobile,Direct,30.0,7,0,1,74.64
session_022768,user_02345,2025-05-12,Mobile,Paid Search,1712.8546529396365,1,1,0,0.0
session_022769,user_09689,2025-05-10,Desktop,Organic,417.85176432989067,7,0,0,0.0
session_022770,user_04961,2025-04-14,Mobile,Direct,131.87111427476162,4,0,0,0.0
session_022771,user_01109,2025-03-23,Mobile,Paid Search,95.2674100662729,1,1,0,0.0
session_022772,user_04320,2025-05-12,Desktop,Organic,157.67171303006694,8,0,1,21.28
session_022773,user_08691,2025-04-24,Desktop,Paid Search,535.4460391844855,9,0,0,0.0
session_022774,user_02255,2025-05-24,Mobile,Email,84.6484916541886,5,0,0,0.0
session_022775,user_01248,2025-04-26,Mobile,Email,444.3539025070993,2,0,0,0.0
session_022776,user_08828,2025-03-27,Desktop,Social,30.0,2,0,0,0.0
session_022777,user_09567,2025-05-06,Mobile,Organic,676.1965010316628,6,0,0,0.0
session_022778,user_01859,2025-04-01,Mobile,Direct,121.66214482962344,7,0,0,0.0
session_022779,user_09746,2025-05-03,Desktop,Paid Search,307.096048945389,3,0,0,0.0
session_022780,user_00278,2025-04-11,Desktop,Paid Search,98.74616726516663,6,0,0,0.0
session_022781,user_02413,2025-04-21,Mobile,Paid Search,537.2776442041684,7,0,0,0.0
session_022782,user_04666,2025-06-10,Desktop,Social,293.49451234886516,5,0,0,0.0
session_022783,user_03862,2025-05-30,Desktop,Social,825.3452793402266,7,0,0,0.0
session_022784,user_00649,2025-03-17,Mobile,Social,237.51609235917886,1,1,0,0.0
session_022785,user_05303,2025-04-12,Desktop,Paid Search,636.0255645131301,5,0,0,0.0
session_022786,user_05009,2025-04-30,Mobile,Direct,116.09381845869817,9,0,0,0.0
session_022787,user_07531,2025-05-04,Desktop,Organic,33.96328411428412,5,0,0,0.0
session_022788,user_04125,2025-05-01,Desktop,Organic,52.98454050173615,7,0,0,0.0
session_022789,user_00435,2025-06-04,Desktop,Organic,103.44569285229814,5,0,0,0.0
session_022790,user_08763,2025-03-27,Mobile,Organic,86.91356839564396,4,0,0,0.0
session_022791,user_07962,2025-04-18,Tablet,Direct,192.2522403076841,5,0,0,0.0
session_022792,user_07731,2025-04-27,Tablet,Social,194.33253656634187,6,0,0,0.0
session_022793,user_08805,2025-03-30,Desktop,Organic,57.57078457175749,6,0,0,0.0
session_022794,user_06348,2025-06-06,Mobile,Organic,70.4385880150807,3,0,0,0.0
session_022795,user_09086,2025-03-15,Mobile,Social,30.0,4,0,0,0.0
session_022796,user_05616,2025-05-16,Mobile,Organic,49.91659149897081,6,0,0,0.0
session_022797,user_04242,2025-05-17,Mobile,Email,30.0,8,0,0,0.0
session_022798,user_06926,2025-04-07,Mobile,Social,67.32403803204461,4,0,0,0.0
session_022799,user_05161,2025-03-18,Desktop,Email,316.7609303223592,4,0,0,0.0
session_022800,user_00526,2025-05-27,Mobile,Organic,132.78964210715196,4,0,0,0.0
session_022801,user_07701,2025-03-18,Mobile,Organic,161.28000252759998,5,0,0,0.0
session_022802,user_09607,2025-06-02,Mobile,Paid Search,30.0,4,0,0,0.0
session_022803,user_06621,2025-04-08,Mobile,Organic,290.29383821090875,4,0,0,0.0
session_022804,user_00012,2025-04-01,Desktop,Organic,191.75046571374094,4,0,0,0.0
session_022805,user_04698,2025-04-25,Mobile,Social,965.7666041000934,11,0,0,0.0
session_022806,user_06615,2025-05-15,Mobile,Paid Search,151.35590871319545,2,0,0,0.0
session_022807,user_06732,2025-04-08,Desktop,Organic,536.2457707852977,6,0,0,0.0
session_022808,user_05001,2025-05-21,Desktop,Paid Search,62.716589890353426,5,0,0,0.0
session_022809,user_01135,2025-04-27,Mobile,Organic,288.21522411742296,4,0,0,0.0
session_022810,user_08608,2025-06-11,Desktop,Organic,283.3430171204469,1,1,1,39.76
session_022811,user_01077,2025-06-06,Mobile,Organic,764.9050601350996,4,0,0,0.0
session_022812,user_09554,2025-05-31,Mobile,Paid Search,194.69798618780817,3,0,0,0.0
session_022813,user_08437,2025-05-17,Mobile,Paid Search,30.0,3,0,0,0.0
session_022814,user_01662,2025-05-27,Desktop,Direct,536.8481082578651,4,0,0,0.0
session_022815,user_09530,2025-04-26,Desktop,Email,117.24386565908978,3,0,0,0.0
session_022816,user_00220,2025-03-18,Desktop,Direct,42.34248668702165,4,0,0,0.0
session_022817,user_06351,2025-05-01,Mobile,Social,734.5048971463412,4,0,0,0.0
session_022818,user_04295,2025-06-09,Mobile,Organic,1140.5548801156617,7,0,0,0.0
session_022819,user_06996,2025-06-01,Mobile,Direct,44.170833108791605,4,0,0,0.0
session_022820,user_05337,2025-04-08,Tablet,Social,138.8051256878371,5,0,0,0.0
session_022821,user_02742,2025-04-27,Mobile,Paid Search,30.0,10,0,0,0.0
session_022822,user_07302,2025-05-27,Mobile,Direct,111.79425497539754,5,0,0,0.0
session_022823,user_03459,2025-06-06,Tablet,Social,46.20805130858635,11,0,0,0.0
session_022824,user_00221,2025-05-29,Mobile,Organic,65.13258705117283,8,0,0,0.0
session_022825,user_05090,2025-04-16,Desktop,Direct,69.1179220212748,3,0,0,0.0
session_022826,user_04196,2025-04-22,Desktop,Paid Search,220.10770917157572,7,0,0,0.0
session_022827,user_02532,2025-05-24,Desktop,Organic,788.0293969889186,6,0,0,0.0
session_022828,user_03519,2025-03-20,Desktop,Organic,316.67771090076633,8,0,0,0.0
session_022829,user_04396,2025-05-24,Desktop,Organic,530.8725088509652,7,0,0,0.0
session_022830,user_09295,2025-05-30,Tablet,Paid Search,420.260670476778,3,0,0,0.0
session_022831,user_02771,2025-04-19,Mobile,Email,596.9737069477541,3,0,0,0.0
session_022832,user_09025,2025-03-24,Mobile,Paid Search,30.0,5,0,0,0.0
session_022833,user_00381,2025-04-07,Mobile,Social,79.04246705518791,2,0,0,0.0
session_022834,user_01269,2025-04-01,Desktop,Organic,178.10332264130238,5,0,0,0.0
session_022835,user_08164,2025-06-06,Desktop,Organic,125.31527312331335,2,0,0,0.0
session_022836,user_03853,2025-03-21,Mobile,Email,184.7407007298132,3,0,0,0.0
session_022837,user_01362,2025-05-06,Desktop,Organic,633.7486416305663,5,0,0,0.0
session_022838,user_00326,2025-04-20,Mobile,Organic,122.49921439515806,6,0,0,0.0
session_022839,user_08909,2025-05-04,Mobile,Paid Search,145.54074799580212,7,0,0,0.0
session_022840,user_05650,2025-04-19,Mobile,Direct,180.23198661447913,10,0,0,0.0
session_022841,user_09305,2025-04-11,Mobile,Organic,272.8122502548374,6,0,0,0.0
session_022842,user_09587,2025-03-28,Desktop,Organic,454.9215964594878,3,0,0,0.0
session_022843,user_03307,2025-05-18,Mobile,Paid Search,339.93266018605044,3,0,0,0.0
session_022844,user_05559,2025-05-28,Mobile,Paid Search,382.38993091138553,7,0,0,0.0
session_022845,user_03314,2025-05-16,Desktop,Paid Search,752.9867976668946,5,0,1,50.34
session_022846,user_08155,2025-05-10,Mobile,Organic,270.1954020297693,6,0,0,0.0
session_022847,user_04130,2025-03-15,Mobile,Direct,38.358745927695644,5,0,0,0.0
session_022848,user_05933,2025-03-25,Mobile,Direct,650.0949869127646,4,0,0,0.0
session_022849,user_06531,2025-04-30,Tablet,Organic,30.0,8,0,1,7.37
session_022850,user_09217,2025-04-09,Desktop,Social,249.88219059993833,2,0,0,0.0
session_022851,user_04832,2025-03-29,Mobile,Social,30.999957218938935,8,0,0,0.0
session_022852,user_05065,2025-04-20,Desktop,Social,44.92183049547261,4,0,0,0.0
session_022853,user_03993,2025-03-17,Mobile,Organic,478.88489482761776,3,0,0,0.0
session_022854,user_05346,2025-03-24,Mobile,Paid Search,114.66065891746167,3,0,0,0.0
session_022855,user_00366,2025-04-28,Desktop,Paid Search,752.6168027278396,5,0,0,0.0
session_022856,user_06615,2025-04-01,Mobile,Email,30.0,6,0,0,0.0
session_022857,user_04768,2025-04-07,Mobile,Email,299.51264420026496,2,0,0,0.0
session_022858,user_06643,2025-06-01,Mobile,Paid Search,34.45273146568803,4,0,0,0.0
session_022859,user_05837,2025-04-26,Mobile,Organic,965.8036137225413,6,0,0,0.0
session_022860,user_05367,2025-04-09,Desktop,Organic,574.3956973039901,4,0,0,0.0
session_022861,user_05749,2025-05-27,Mobile,Social,474.8987396829468,9,0,0,0.0
session_022862,user_04797,2025-06-10,Desktop,Organic,119.02736958098394,6,0,0,0.0
session_022863,user_00546,2025-05-11,Desktop,Paid Search,78.43103877668135,3,0,0,0.0
session_022864,user_08153,2025-04-09,Desktop,Direct,36.72981832905019,8,0,0,0.0
session_022865,user_01163,2025-05-06,Mobile,Organic,102.31666616589592,5,0,0,0.0
session_022866,user_00029,2025-05-09,Mobile,Paid Search,36.86180957190548,1,1,0,0.0
session_022867,user_00931,2025-04-18,Mobile,Paid Search,80.89989108367757,4,0,0,0.0
session_022868,user_03995,2025-05-05,Mobile,Social,70.16318546166708,5,0,0,0.0
session_022869,user_03951,2025-05-01,Desktop,Direct,30.0,9,0,0,0.0
session_022870,user_04884,2025-05-28,Mobile,Social,581.3417725779126,6,0,0,0.0
session_022871,user_02227,2025-03-17,Mobile,Organic,49.19289151543175,4,0,0,0.0
session_022872,user_03886,2025-04-20,Mobile,Organic,325.2885257296724,6,0,0,0.0
session_022873,user_07133,2025-03-25,Mobile,Paid Search,132.61166720501973,1,1,0,0.0
session_022874,user_02792,2025-05-07,Mobile,Direct,265.8977543210637,2,0,0,0.0
session_022875,user_00809,2025-05-27,Mobile,Social,333.6860367811256,3,0,0,0.0
session_022876,user_07774,2025-04-26,Mobile,Direct,237.59544676736735,5,0,0,0.0
session_022877,user_03102,2025-04-26,Mobile,Social,354.1576252609839,4,0,0,0.0
session_022878,user_03969,2025-04-14,Desktop,Email,153.21209206231794,9,0,0,0.0
session_022879,user_03394,2025-05-21,Mobile,Organic,433.6602578428617,4,0,0,0.0
session_022880,user_02359,2025-05-23,Mobile,Organic,203.66710787119933,3,0,0,0.0
session_022881,user_07170,2025-05-18,Mobile,Social,91.91647556856621,5,0,0,0.0
session_022882,user_03532,2025-05-04,Mobile,Email,176.65185059518765,2,0,0,0.0
session_022883,user_06127,2025-04-30,Desktop,Email,372.5782121247317,2,0,0,0.0
session_022884,user_01706,2025-04-06,Desktop,Organic,595.2932884039272,10,0,0,0.0
session_022885,user_05962,2025-05-19,Tablet,Social,332.33570589038146,8,0,1,156.41
session_022886,user_03246,2025-05-04,Mobile,Organic,218.38811566677754,6,0,0,0.0
session_022887,user_02233,2025-04-25,Mobile,Organic,103.41617275581628,6,0,0,0.0
session_022888,user_02578,2025-05-29,Mobile,Paid Search,56.35902876158548,6,0,0,0.0
session_022889,user_03923,2025-05-16,Desktop,Organic,343.3746319686088,4,0,0,0.0
session_022890,user_01368,2025-03-26,Mobile,Organic,169.18985393490408,7,0,0,0.0
session_022891,user_01623,2025-04-24,Mobile,Email,217.12825815426126,6,0,0,0.0
session_022892,user_06844,2025-04-27,Mobile,Paid Search,416.86336353929994,4,0,0,0.0
session_022893,user_04306,2025-06-03,Tablet,Direct,66.22635567287803,4,0,0,0.0
session_022894,user_03010,2025-04-12,Tablet,Paid Search,207.48238152544093,6,0,0,0.0
session_022895,user_09277,2025-05-02,Mobile,Social,30.0,6,0,0,0.0
session_022896,user_03128,2025-03-24,Mobile,Direct,77.21990304585466,3,0,0,0.0
session_022897,user_06095,2025-03-30,Mobile,Direct,48.13097020446809,7,0,0,0.0
session_022898,user_03587,2025-05-09,Mobile,Paid Search,233.52755280802427,5,0,0,0.0
session_022899,user_02861,2025-03-18,Desktop,Paid Search,159.847442362607,6,0,0,0.0
session_022900,user_04159,2025-04-11,Desktop,Organic,84.20999509674003,2,0,0,0.0
session_022901,user_00117,2025-04-25,Mobile,Organic,138.69137237955596,4,0,0,0.0
session_022902,user_04640,2025-06-04,Desktop,Paid Search,322.42717134083404,3,0,0,0.0
session_022903,user_07007,2025-05-14,Mobile,Paid Search,306.3067073696977,7,0,0,0.0
session_022904,user_07421,2025-06-09,Tablet,Direct,384.42029633849126,5,0,0,0.0
session_022905,user_02313,2025-03-20,Mobile,Paid Search,55.79424746995828,4,0,0,0.0
session_022906,user_06475,2025-04-01,Desktop,Organic,917.954913840613,3,0,0,0.0
session_022907,user_08719,2025-03-18,Desktop,Direct,769.1249769272754,8,0,0,0.0
session_022908,user_01407,2025-03-28,Mobile,Social,67.44315991599078,1,1,0,0.0
session_022909,user_08064,2025-05-30,Desktop,Organic,149.4658018805823,3,0,0,0.0
session_022910,user_04078,2025-05-08,Desktop,Social,30.0,5,0,0,0.0
session_022911,user_04796,2025-05-20,Mobile,Organic,694.6029409409405,5,0,0,0.0
session_022912,user_05422,2025-03-21,Mobile,Paid Search,608.732420884877,4,0,0,0.0
session_022913,user_05800,2025-05-27,Mobile,Organic,30.0,4,0,0,0.0
session_022914,user_07982,2025-06-06,Mobile,Social,30.0,6,0,0,0.0
session_022915,user_05325,2025-05-10,Desktop,Organic,335.98710311387657,10,0,0,0.0
session_022916,user_08896,2025-05-10,Mobile,Social,403.29632354828004,5,0,0,0.0
session_022917,user_09592,2025-03-31,Tablet,Social,30.0,7,0,0,0.0
session_022918,user_06783,2025-06-09,Mobile,Paid Search,926.5238814446068,4,0,0,0.0
session_022919,user_02316,2025-04-08,Desktop,Social,182.69469941966665,5,0,0,0.0
session_022920,user_02530,2025-04-07,Mobile,Paid Search,59.48298249173371,6,0,0,0.0
session_022921,user_08870,2025-05-21,Desktop,Email,193.57807610822678,1,1,0,0.0
session_022922,user_06346,2025-06-08,Tablet,Organic,65.74328061219734,9,0,0,0.0
session_022923,user_03030,2025-05-16,Mobile,Paid Search,104.15932116195299,4,0,0,0.0
session_022924,user_06523,2025-04-21,Mobile,Organic,73.7347377411887,7,0,0,0.0
session_022925,user_05590,2025-05-14,Mobile,Email,727.1061621942088,7,0,0,0.0
session_022926,user_00821,2025-04-27,Desktop,Social,160.83881359435395,4,0,0,0.0
session_022927,user_04877,2025-05-09,Desktop,Email,111.71612187817333,3,0,0,0.0
session_022928,user_04405,2025-04-04,Tablet,Direct,679.9397632121205,3,0,0,0.0
session_022929,user_09373,2025-05-05,Mobile,Organic,77.77103334521358,7,0,0,0.0
session_022930,user_07307,2025-04-23,Desktop,Organic,169.91292888468848,5,0,0,0.0
session_022931,user_01188,2025-05-26,Mobile,Social,246.16478486134883,9,0,0,0.0
session_022932,user_01394,2025-04-06,Desktop,Organic,57.11976169670917,2,0,0,0.0
session_022933,user_09879,2025-05-08,Mobile,Organic,195.63983250024484,8,0,0,0.0
session_022934,user_00855,2025-05-15,Desktop,Social,441.9165246567911,5,0,0,0.0
session_022935,user_07472,2025-05-07,Mobile,Social,365.23389560920714,7,0,0,0.0
session_022936,user_07072,2025-04-16,Mobile,Email,469.8238729999885,4,0,0,0.0
session_022937,user_09999,2025-06-02,Desktop,Social,92.9446605000288,6,0,0,0.0
session_022938,user_01152,2025-06-04,Desktop,Direct,32.97384640119482,3,0,0,0.0
session_022939,user_04129,2025-03-24,Mobile,Organic,490.53388338499553,6,0,0,0.0
session_022940,user_00574,2025-06-11,Mobile,Email,53.55004771988754,6,0,0,0.0
session_022941,user_01655,2025-06-09,Desktop,Organic,207.9122258903036,6,0,0,0.0
session_022942,user_09821,2025-06-06,Desktop,Paid Search,241.68683260656988,5,0,0,0.0
session_022943,user_05249,2025-06-06,Mobile,Paid Search,33.32736318851769,9,0,0,0.0
session_022944,user_07555,2025-06-02,Mobile,Paid Search,208.68390563193296,4,0,0,0.0
session_022945,user_00301,2025-04-09,Desktop,Direct,714.7443822087307,7,0,0,0.0
session_022946,user_02614,2025-04-19,Mobile,Paid Search,1494.1205521698257,4,0,0,0.0
session_022947,user_06721,2025-04-22,Desktop,Organic,391.1146283602,2,0,0,0.0
session_022948,user_09538,2025-06-09,Desktop,Direct,99.65847364306228,5,0,0,0.0
session_022949,user_08257,2025-04-02,Mobile,Paid Search,89.57426485639728,5,0,0,0.0
session_022950,user_01471,2025-04-29,Mobile,Email,110.0534950623323,5,0,0,0.0
session_022951,user_01686,2025-04-04,Desktop,Social,478.2306646639545,4,0,0,0.0
session_022952,user_09313,2025-05-19,Mobile,Organic,324.2905009345337,3,0,0,0.0
session_022953,user_08534,2025-04-18,Mobile,Social,95.83476536094743,5,0,0,0.0
